,Date,Ticker,Predicted_Pct_Change,Buy
15644,2025-12-24 00:00:00+00:00,RUSHB,0.0012088981,0
1346,2025-12-24 00:00:00+00:00,APOG,0.0012088981,0
1863,2025-12-24 00:00:00+00:00,ATRC,0.0012088981,0
3403,2025-12-24 00:00:00+00:00,CASS,0.0012088981,0
8734,2025-12-24 00:00:00+00:00,HY,0.0012088981,0
14874,2025-12-24 00:00:00+00:00,QTWO,0.0012088981,0
10978,2025-12-24 00:00:00+00:00,MATW,0.0012088981,0
18896,2025-12-24 00:00:00+00:00,VCEL,0.0012088981,0
19603,2025-12-24 00:00:00+00:00,WOR,0.0012088981,0
13558,2025-12-24 00:00:00+00:00,PAHC,0.0012088981,0
3161,2025-12-24 00:00:00+00:00,BWMN,0.0012088981,0
9471,2025-12-24 00:00:00+00:00,ITRI,0.0012088981,0
8822,2025-12-24 00:00:00+00:00,IBOC,0.0012088981,0
17543,2025-12-24 00:00:00+00:00,TCBK,0.0012088981,0
7309,2025-12-24 00:00:00+00:00,GBX,0.0012088981,0
16019,2025-12-24 00:00:00+00:00,SDRL,0.0012088981,0
11055,2025-12-24 00:00:00+00:00,MBIN,0.0012088981,0
6825,2025-12-24 00:00:00+00:00,FLXS,0.0012088981,0
17774,2025-12-24 00:00:00+00:00,THFF,0.0012088981,0
6792,2025-12-24 00:00:00+00:00,FLOC,0.0012088981,0
16195,2025-12-24 00:00:00+00:00,SFST,0.0012088981,0
17532,2025-12-24 00:00:00+00:00,TCBI,0.0012088981,0
11715,2025-12-24 00:00:00+00:00,MRCY,0.0012088981,0
18830,2025-12-24 00:00:00+00:00,UVSP,0.0012088981,0
17642,2025-12-24 00:00:00+00:00,TDW,0.0012088981,0
4295,2025-12-24 00:00:00+00:00,COCO,0.0012088981,0
4449,2025-12-24 00:00:00+00:00,CPK,0.0012088981,0
14247,2025-12-24 00:00:00+00:00,PLXS,0.0012088981,0
4284,2025-12-24 00:00:00+00:00,CNXN,0.0012088981,0
16272,2025-12-24 00:00:00+00:00,SHBI,0.0012088981,0
15633,2025-12-24 00:00:00+00:00,RUSHA,0.0012088981,0
19405,2025-12-24 00:00:00+00:00,WD,0.0012088981,0
17730,2025-12-24 00:00:00+00:00,TGLS,0.0012088981,0
6022,2025-12-24 00:00:00+00:00,EPAC,0.0012090007,0
2435,2025-12-24 00:00:00+00:00,BEAM,0.0012090007,0
13668,2025-12-24 00:00:00+00:00,PBF,0.0012093349,0
8712,2025-12-24 00:00:00+00:00,HWC,0.0012098665,0
9108,2025-12-24 00:00:00+00:00,INDB,0.0012098665,0
4625,2025-12-24 00:00:00+00:00,CRNX,0.0012103672,0
15655,2025-12-24 00:00:00+00:00,RVLV,0.0012103672,0
8921,2025-12-24 00:00:00+00:00,IDYA,0.0012103672,0
9053,2025-12-24 00:00:00+00:00,IMNM,0.0012103672,0
4328,2025-12-24 00:00:00+00:00,COGT,0.0012103672,0
3293,2025-12-24 00:00:00+00:00,CAKE,0.0012103672,0
2259,2025-12-24 00:00:00+00:00,BBNX,0.0012103672,0
2105,2025-12-24 00:00:00+00:00,AXGN,0.0012103672,0
9658,2025-12-24 00:00:00+00:00,JOBY,0.0012107857,0
5472,2025-12-24 00:00:00+00:00,DNOW,0.0012107857,0
11319,2025-12-24 00:00:00+00:00,MGEE,0.0012110736,0
3502,2025-12-24 00:00:00+00:00,CBU,0.0012110736,0
15578,2025-12-24 00:00:00+00:00,RRBI,0.0012110736,0
19570,2025-12-24 00:00:00+00:00,WMK,0.0012110736,0
9372,2025-12-24 00:00:00+00:00,IRMD,0.0012110736,0
4130,2025-12-24 00:00:00+00:00,CMPR,0.0012110736,0
4240,2025-12-24 00:00:00+00:00,CNOB,0.0012110736,0
18698,2025-12-24 00:00:00+00:00,URGN,0.001211233,0
2600,2025-12-24 00:00:00+00:00,BIOA,0.001211233,0
17488,2025-12-24 00:00:00+00:00,TBBK,0.001211233,0
19471,2025-12-24 00:00:00+00:00,WGO,0.001211233,0
6737,2025-12-24 00:00:00+00:00,FLG,0.0012114833,0
16591,2025-12-24 00:00:00+00:00,SMBC,0.0012124401,0
11770,2025-12-24 00:00:00+00:00,MSEX,0.0012124401,0
17983,2025-12-24 00:00:00+00:00,TNK,0.0012124401,0
1016,2025-12-24 00:00:00+00:00,AMPH,0.0012124401,0
9031,2025-12-24 00:00:00+00:00,IMKTA,0.0012124401,0
16327,2025-12-24 00:00:00+00:00,SIBN,0.0012124401,0
7100,2025-12-24 00:00:00+00:00,FSTR,0.0012124401,0
6473,2025-12-24 00:00:00+00:00,FCBC,0.0012124401,0
14159,2025-12-24 00:00:00+00:00,PLBC,0.0012124401,0
16982,2025-12-24 00:00:00+00:00,SSB,0.0012124401,0
18775,2025-12-24 00:00:00+00:00,UTL,0.0012124401,0
2952,2025-12-24 00:00:00+00:00,BPRN,0.0012124401,0
16756,2025-12-24 00:00:00+00:00,SNDA,0.0012124401,0
19339,2025-12-24 00:00:00+00:00,WABC,0.0012124401,0
15215,2025-12-24 00:00:00+00:00,REX,0.0012124401,0
19867,2025-12-24 00:00:00+00:00,XPEL,0.0012124401,0
13910,2025-12-24 00:00:00+00:00,PFBC,0.0012124401,0
9812,2025-12-24 00:00:00+00:00,KFRC,0.0012124401,0
8910,2025-12-24 00:00:00+00:00,IDT,0.0012124401,0
7056,2025-12-24 00:00:00+00:00,FSBW,0.0012124401,0
13195,2025-12-24 00:00:00+00:00,ONIT,0.0012124401,0
1511,2025-12-24 00:00:00+00:00,AROW,0.0012124401,0
3139,2025-12-24 00:00:00+00:00,BWFG,0.0012124401,0
2743,2025-12-24 00:00:00+00:00,BLKB,0.0012124401,0
4471,2025-12-24 00:00:00+00:00,CPS,0.0012124401,0
2094,2025-12-24 00:00:00+00:00,AX,0.0012124401,0
19680,2025-12-24 00:00:00+00:00,WSFS,0.0012124401,0
18445,2025-12-24 00:00:00+00:00,UEC,0.0012133799,0
1599,2025-12-24 00:00:00+00:00,ASAN,0.0012166989,0
13382,2025-12-24 00:00:00+00:00,OSCR,0.0012172965,0
2941,2025-12-24 00:00:00+00:00,BOX,0.0012172965,0
4581,2025-12-24 00:00:00+00:00,CRK,0.0012172965,0
10252,2025-12-24 00:00:00+00:00,LBRT,0.0012172965,0
19988,2025-12-24 00:00:00+00:00,ZETA,0.0012172965,0
807,2025-12-24 00:00:00+00:00,ALKS,0.0012172965,0
4361,2025-12-24 00:00:00+00:00,COMM,0.001218049,0
4372,2025-12-24 00:00:00+00:00,COMP,0.0012185745,0
16646,2025-12-24 00:00:00+00:00,SMMT,0.0012194719,0
8431,2025-12-24 00:00:00+00:00,HOUS,0.0012194719,0
12331,2025-12-24 00:00:00+00:00,NKTR,0.0012197002,0
1544,2025-12-24 00:00:00+00:00,ARR,0.0012208384,0
14522,2025-12-24 00:00:00+00:00,PRMB,0.0012208384,0
362,2025-12-24 00:00:00+00:00,ADPT,0.0012208384,0
8277,2025-12-24 00:00:00+00:00,HLF,0.0012208384,0
6352,2025-12-24 00:00:00+00:00,EYE,0.0012210382,0
950,2025-12-24 00:00:00+00:00,AMBA,0.0012210382,0
10428,2025-12-24 00:00:00+00:00,LIF,0.0012210382,0
18720,2025-12-24 00:00:00+00:00,USD,0.0012210382,0
9944,2025-12-24 00:00:00+00:00,KNTK,0.0012210382,0
14324,2025-12-24 00:00:00+00:00,POWI,0.0012210382,0
15435,2025-12-24 00:00:00+00:00,RMBS,0.0012210382,0
9273,2025-12-24 00:00:00+00:00,INVA,0.0012217907,0
10483,2025-12-24 00:00:00+00:00,LIVN,0.001221904,0
9251,2025-12-24 00:00:00+00:00,INSW,0.001221904,0
19977,2025-12-24 00:00:00+00:00,ZD,0.001221904,0
6935,2025-12-24 00:00:00+00:00,FORM,0.001221904,0
18808,2025-12-24 00:00:00+00:00,UUUU,0.0012220661,0
19702,2025-12-24 00:00:00+00:00,WT,0.001222725,0
2589,2025-12-24 00:00:00+00:00,BHVN,0.001222725,0
1027,2025-12-24 00:00:00+00:00,AMPL,0.001222725,0
2633,2025-12-24 00:00:00+00:00,BKD,0.001222725,0
4592,2025-12-24 00:00:00+00:00,CRMD,0.001222725,0
1973,2025-12-24 00:00:00+00:00,AVBP,0.0012231111,0
16833,2025-12-24 00:00:00+00:00,SPFI,0.0012231111,0
3491,2025-12-24 00:00:00+00:00,CBT,0.0012231111,0
18929,2025-12-24 00:00:00+00:00,VECO,0.0012231111,0
3392,2025-12-24 00:00:00+00:00,CASH,0.0012231111,0
11066,2025-12-24 00:00:00+00:00,MBUU,0.0012231111,0
9625,2025-12-24 00:00:00+00:00,JILL,0.0012232193,0
7441,2025-12-24 00:00:00+00:00,GEO,0.001224439,0
19779,2025-12-24 00:00:00+00:00,WWW,0.001224439,0
18038,2025-12-24 00:00:00+00:00,TPH,0.001224439,0
1533,2025-12-24 00:00:00+00:00,ARQT,0.001224439,0
1610,2025-12-24 00:00:00+00:00,ASB,0.001224439,0
6363,2025-12-24 00:00:00+00:00,EYPT,0.0012245801,0
17950,2025-12-24 00:00:00+00:00,TNDM,0.0012245801,0
12463,2025-12-24 00:00:00+00:00,NODK,0.0012252865,0
6847,2025-12-24 00:00:00+00:00,FMAO,0.0012252865,0
8046,2025-12-24 00:00:00+00:00,HBCP,0.0012252865,0
18346,2025-12-24 00:00:00+00:00,TWO,0.0012253192,0
13140,2025-12-24 00:00:00+00:00,OMCL,0.0012254459,0
4350,2025-12-24 00:00:00+00:00,COLL,0.0012254459,0
10571,2025-12-24 00:00:00+00:00,LNTH,0.001225664,0
13536,2025-12-24 00:00:00+00:00,PACS,0.001225664,0
12958,2025-12-24 00:00:00+00:00,OBT,0.001226653,0
17576,2025-12-24 00:00:00+00:00,TCMD,0.001226653,0
12287,2025-12-24 00:00:00+00:00,NHI,0.001226653,0
7166,2025-12-24 00:00:00+00:00,FULT,0.0012274866,0
17477,2025-12-24 00:00:00+00:00,TAYD,0.0012277369,0
16905,2025-12-24 00:00:00+00:00,SPSC,0.0012277369,0
12441,2025-12-24 00:00:00+00:00,NNI,0.0012277369,0
18126,2025-12-24 00:00:00+00:00,TRNS,0.0012277369,0
10120,2025-12-24 00:00:00+00:00,KURA,0.0012277486,0
5351,2025-12-24 00:00:00+00:00,DHIL,0.0012284544,0
13701,2025-12-24 00:00:00+00:00,PBI,0.0012293733,0
4273,2025-12-24 00:00:00+00:00,CNX,0.0012304471,0
18918,2025-12-24 00:00:00+00:00,VCYT,0.0012304471,0
5483,2025-12-24 00:00:00+00:00,DNTH,0.0012304471,0
16580,2025-12-24 00:00:00+00:00,SM,0.0012308189,0
10098,2025-12-24 00:00:00+00:00,KTB,0.0012308914,0
384,2025-12-24 00:00:00+00:00,ADUS,0.001231346,0
9548,2025-12-24 00:00:00+00:00,JANX,0.0012313997,0
12991,2025-12-24 00:00:00+00:00,OCUL,0.0012313997,0
17169,2025-12-24 00:00:00+00:00,STNG,0.0012314267,0
5637,2025-12-24 00:00:00+00:00,DX,0.0012317561,0
8767,2025-12-24 00:00:00+00:00,IART,0.0012318126,0
1489,2025-12-24 00:00:00+00:00,ARLO,0.0012318126,0
451,2025-12-24 00:00:00+00:00,AEVA,0.0012318126,0
19900,2025-12-24 00:00:00+00:00,XPRO,0.0012318126,0
17752,2025-12-24 00:00:00+00:00,TGTX,0.0012322529,0
11330,2025-12-24 00:00:00+00:00,MGNI,0.0012322529,0
1357,2025-12-24 00:00:00+00:00,APPN,0.0012322925,0
19306,2025-12-24 00:00:00+00:00,VVX,0.00123252,0
12474,2025-12-24 00:00:00+00:00,NOG,0.0012326435,0
14478,2025-12-24 00:00:00+00:00,PRKS,0.0012326678,0
7980,2025-12-24 00:00:00+00:00,HAE,0.0012327471,0
5109,2025-12-24 00:00:00+00:00,DAKT,0.0012329449,0
13833,2025-12-24 00:00:00+00:00,PEB,0.0012332114,0
4614,2025-12-24 00:00:00+00:00,CRNC,0.0012336993,0
6869,2025-12-24 00:00:00+00:00,FMNB,0.0012338855,0
15490,2025-12-24 00:00:00+00:00,RNGR,0.0012338855,0
2864,2025-12-24 00:00:00+00:00,BOC,0.0012338855,0
10582,2025-12-24 00:00:00+00:00,LNZA,0.0012338855,0
18049,2025-12-24 00:00:00+00:00,TRAK,0.0012338855,0
13294,2025-12-24 00:00:00+00:00,OPRX,0.0012338855,0
15776,2025-12-24 00:00:00+00:00,SAFE,0.0012338855,0
3018,2025-12-24 00:00:00+00:00,BSRR,0.0012341475,0
1126,2025-12-24 00:00:00+00:00,AMTB,0.001234317,0
13184,2025-12-24 00:00:00+00:00,ONEW,0.001234565,0
4823,2025-12-24 00:00:00+00:00,CTS,0.0012347407,0
8976,2025-12-24 00:00:00+00:00,IIIN,0.0012347407,0
1786,2025-12-24 00:00:00+00:00,ATKR,0.0012347407,0
7023,2025-12-24 00:00:00+00:00,FRSH,0.0012348178,0
14819,2025-12-24 00:00:00+00:00,QNST,0.0012352853,0
19072,2025-12-24 00:00:00+00:00,VLY,0.0012358056,0
14280,2025-12-24 00:00:00+00:00,PMTS,0.001235972,0
1104,2025-12-24 00:00:00+00:00,AMSC,0.0012360397,0
17180,2025-12-24 00:00:00+00:00,STOK,0.0012360397,0
5934,2025-12-24 00:00:00+00:00,ENR,0.0012362098,0
3062,2025-12-24 00:00:00+00:00,BTSG,0.0012362098,0
12650,2025-12-24 00:00:00+00:00,NSP,0.0012362098,0
1709,2025-12-24 00:00:00+00:00,ASTH,0.0012362098,0
17620,2025-12-24 00:00:00+00:00,TDS,0.0012362098,0
8211,2025-12-24 00:00:00+00:00,HGV,0.0012362098,0
18588,2025-12-24 00:00:00+00:00,UNFI,0.0012362098,0
9834,2025-12-24 00:00:00+00:00,KFY,0.0012362098,0
13745,2025-12-24 00:00:00+00:00,PCRX,0.0012362098,0
13976,2025-12-24 00:00:00+00:00,PGNY,0.0012362098,0
10219,2025-12-24 00:00:00+00:00,LAUR,0.0012362098,0
17697,2025-12-24 00:00:00+00:00,TEX,0.0012362098,0
15930,2025-12-24 00:00:00+00:00,SCHL,0.0012362098,0
1148,2025-12-24 00:00:00+00:00,AMWD,0.0012363064,0
6990,2025-12-24 00:00:00+00:00,FRGE,0.0012364924,0
1192,2025-12-24 00:00:00+00:00,ANGO,0.0012364924,0
17818,2025-12-24 00:00:00+00:00,THS,0.0012364924,0
12628,2025-12-24 00:00:00+00:00,NRIX,0.0012367922,0
4526,2025-12-24 00:00:00+00:00,CRC,0.0012367922,0
3007,2025-12-24 00:00:00+00:00,BRZE,0.0012367922,0
2556,2025-12-24 00:00:00+00:00,BHE,0.0012369055,0
19262,2025-12-24 00:00:00+00:00,VTOL,0.0012369162,0
605,2025-12-24 00:00:00+00:00,AIN,0.0012369162,0
15149,2025-12-24 00:00:00+00:00,RELY,0.0012369745,0
2622,2025-12-24 00:00:00+00:00,BJRI,0.0012370755,0
3458,2025-12-24 00:00:00+00:00,CBLL,0.0012370755,0
11561,2025-12-24 00:00:00+00:00,MMSI,0.0012370755,0
4108,2025-12-24 00:00:00+00:00,CMP,0.0012370755,0
7419,2025-12-24 00:00:00+00:00,GEF,0.0012370755,0
11396,2025-12-24 00:00:00+00:00,MGY,0.0012374672,0
12529,2025-12-24 00:00:00+00:00,NPKI,0.0012377456,0
3073,2025-12-24 00:00:00+00:00,BTU,0.0012377754,0
2248,2025-12-24 00:00:00+00:00,BBIO,0.0012377754,0
7122,2025-12-24 00:00:00+00:00,FTDR,0.0012377754,0
329,2025-12-24 00:00:00+00:00,ADEA,0.0012377754,0
19149,2025-12-24 00:00:00+00:00,VRE,0.0012378589,0
1445,2025-12-24 00:00:00+00:00,ARHS,0.0012380964,0
16569,2025-12-24 00:00:00+00:00,SLVM,0.0012381126,0
2182,2025-12-24 00:00:00+00:00,BANR,0.0012381126,0
8756,2025-12-24 00:00:00+00:00,HZO,0.0012381126,0
5725,2025-12-24 00:00:00+00:00,EBC,0.0012382146,0
15787,2025-12-24 00:00:00+00:00,SAFT,0.0012382827,0
4724,2025-12-24 00:00:00+00:00,CTGO,0.0012382827,0
7144,2025-12-24 00:00:00+00:00,FUL,0.0012382827,0
4702,2025-12-24 00:00:00+00:00,CSV,0.0012382827,0
4262,2025-12-24 00:00:00+00:00,CNS,0.0012382827,0
4207,2025-12-24 00:00:00+00:00,CNMD,0.0012382827,0
4163,2025-12-24 00:00:00+00:00,CMT,0.0012382827,0
9933,2025-12-24 00:00:00+00:00,KNSA,0.0012382827,0
1291,2025-12-24 00:00:00+00:00,APEI,0.0012382827,0
9339,2025-12-24 00:00:00+00:00,IPI,0.0012382827,0
3524,2025-12-24 00:00:00+00:00,CBZ,0.0012382827,0
3447,2025-12-24 00:00:00+00:00,CBL,0.0012382827,0
18335,2025-12-24 00:00:00+00:00,TWIN,0.0012382827,0
10923,2025-12-24 00:00:00+00:00,MAMA,0.0012382827,0
19061,2025-12-24 00:00:00+00:00,VLGEA,0.0012382827,0
18819,2025-12-24 00:00:00+00:00,UVE,0.0012382827,0
11077,2025-12-24 00:00:00+00:00,MBWM,0.0012382827,0
14093,2025-12-24 00:00:00+00:00,PKE,0.0012382827,0
15413,2025-12-24 00:00:00+00:00,RM,0.0012382827,0
3843,2025-12-24 00:00:00+00:00,CHEF,0.0012382827,0
5219,2025-12-24 00:00:00+00:00,DCOM,0.0012382827,0
7045,2025-12-24 00:00:00+00:00,FSBC,0.0012382827,0
12320,2025-12-24 00:00:00+00:00,NKSH,0.0012382827,0
8552,2025-12-24 00:00:00+00:00,HRTG,0.0012382827,0
8602,2025-12-24 00:00:00+00:00,HTB,0.0012382827,0
17191,2025-12-24 00:00:00+00:00,STRA,0.0012382827,0
12265,2025-12-24 00:00:00+00:00,NGVT,0.0012382827,0
6330,2025-12-24 00:00:00+00:00,EXPO,0.0012382827,0
19647,2025-12-24 00:00:00+00:00,WS,0.0012382827,0
16938,2025-12-24 00:00:00+00:00,SR,0.0012382827,0
14489,2025-12-24 00:00:00+00:00,PRLB,0.0012382827,0
12870,2025-12-24 00:00:00+00:00,NWPX,0.0012382827,0
9845,2025-12-24 00:00:00+00:00,KGS,0.0012383234,0
14764,2025-12-24 00:00:00+00:00,PZZA,0.0012383234,0
8530,2025-12-24 00:00:00+00:00,HRMY,0.0012383234,0
13734,2025-12-24 00:00:00+00:00,PCH,0.0012383234,0
8464,2025-12-24 00:00:00+00:00,HP,0.0012383234,0
14511,2025-12-24 00:00:00+00:00,PRM,0.0012383234,0
8376,2025-12-24 00:00:00+00:00,HNRG,0.0012383234,0
11858,2025-12-24 00:00:00+00:00,MUR,0.0012383234,0
10043,2025-12-24 00:00:00+00:00,KROS,0.0012383234,0
19138,2025-12-24 00:00:00+00:00,VRDN,0.0012383234,0
1940,2025-12-24 00:00:00+00:00,AVA,0.0012383234,0
19493,2025-12-24 00:00:00+00:00,WHD,0.0012383234,0
4119,2025-12-24 00:00:00+00:00,CMPO,0.0012383234,0
7221,2025-12-24 00:00:00+00:00,FWRG,0.0012383234,0
19526,2025-12-24 00:00:00+00:00,WKC,0.0012383234,0
19006,2025-12-24 00:00:00+00:00,VIAV,0.0012383234,0
1500,2025-12-24 00:00:00+00:00,AROC,0.0012383234,0
3095,2025-12-24 00:00:00+00:00,BUSE,0.0012383234,0
9669,2025-12-24 00:00:00+00:00,JOE,0.0012384818,0
9262,2025-12-24 00:00:00+00:00,INTA,0.0012386412,0
1874,2025-12-24 00:00:00+00:00,ATRO,0.0012386412,0
15204,2025-12-24 00:00:00+00:00,REVG,0.0012386412,0
18379,2025-12-24 00:00:00+00:00,TYRA,0.0012386412,0
1159,2025-12-24 00:00:00+00:00,ANAB,0.0012386412,0
14148,2025-12-24 00:00:00+00:00,PLAY,0.0012390759,0
65,2025-12-24 00:00:00+00:00,ABM,0.0012390759,0
340,2025-12-24 00:00:00+00:00,ADMA,0.0012390759,0
3667,2025-12-24 00:00:00+00:00,CDP,0.0012390759,0
6605,2025-12-24 00:00:00+00:00,FFBC,0.0012390759,0
2611,2025-12-24 00:00:00+00:00,BIPC,0.0012391892,0
9515,2025-12-24 00:00:00+00:00,JACK,0.0012391892,0
2688,2025-12-24 00:00:00+00:00,BKV,0.0012391892,0
6781,2025-12-24 00:00:00+00:00,FLNG,0.0012391892,0
9911,2025-12-24 00:00:00+00:00,KN,0.0012391892,0
8877,2025-12-24 00:00:00+00:00,ICHR,0.0012391892,0
12683,2025-12-24 00:00:00+00:00,NTCT,0.0012391892,0
7386,2025-12-24 00:00:00+00:00,GDEN,0.0012391892,0
7925,2025-12-24 00:00:00+00:00,GTY,0.0012391892,0
5384,2025-12-24 00:00:00+00:00,DIN,0.0012391892,0
4218,2025-12-24 00:00:00+00:00,CNNE,0.0012391892,0
18005,2025-12-24 00:00:00+00:00,TOWN,0.0012391892,0
3777,2025-12-24 00:00:00+00:00,CEVA,0.0012391892,0
13569,2025-12-24 00:00:00+00:00,PAL,0.0012393348,0
11275,2025-12-24 00:00:00+00:00,METCB,0.0012394524,0
13899,2025-12-24 00:00:00+00:00,PESI,0.0012397987,0
17499,2025-12-24 00:00:00+00:00,TBCH,0.0012397987,0
6561,2025-12-24 00:00:00+00:00,FELE,0.0012398483,0
6253,2025-12-24 00:00:00+00:00,EVI,0.0012398483,0
13002,2025-12-24 00:00:00+00:00,ODC,0.0012398483,0
17961,2025-12-24 00:00:00+00:00,TNET,0.0012398483,0
14016,2025-12-24 00:00:00+00:00,PHIN,0.0012398483,0
15336,2025-12-24 00:00:00+00:00,RIGL,0.0012398483,0
6506,2025-12-24 00:00:00+00:00,FCFS,0.0012398483,0
17400,2025-12-24 00:00:00+00:00,SXT,0.0012398483,0
4086,2025-12-24 00:00:00+00:00,CMCL,0.0012398483,0
19999,2025-12-24 00:00:00+00:00,ZEUS,0.0012398483,0
32,2025-12-24 00:00:00+00:00,AAT,0.0012399417,0
14731,2025-12-24 00:00:00+00:00,PWP,0.0012399417,0
2699,2025-12-24 00:00:00+00:00,BL,0.0012403963,0
6429,2025-12-24 00:00:00+00:00,FBNC,0.0012403963,0
8591,2025-12-24 00:00:00+00:00,HSTM,0.0012403963,0
8800,2025-12-24 00:00:00+00:00,IBCP,0.0012403963,0
5285,2025-12-24 00:00:00+00:00,DFH,0.0012403963,0
3128,2025-12-24 00:00:00+00:00,BWB,0.0012403963,0
2039,2025-12-24 00:00:00+00:00,AVNW,0.0012403963,0
17081,2025-12-24 00:00:00+00:00,STEL,0.0012403963,0
873,2025-12-24 00:00:00+00:00,ALRS,0.0012403963,0
14379,2025-12-24 00:00:00+00:00,PRAA,0.0012403963,0
11033,2025-12-24 00:00:00+00:00,MBCN,0.0012403963,0
13360,2025-12-24 00:00:00+00:00,ORRF,0.0012403963,0
14940,2025-12-24 00:00:00+00:00,RBB,0.0012403963,0
6396,2025-12-24 00:00:00+00:00,FBIZ,0.0012403963,0
3931,2025-12-24 00:00:00+00:00,CIVB,0.0012403963,0
17785,2025-12-24 00:00:00+00:00,THR,0.0012403963,0
4008,2025-12-24 00:00:00+00:00,CLFD,0.0012403963,0
6209,2025-12-24 00:00:00+00:00,EVER,0.0012403963,0
8701,2025-12-24 00:00:00+00:00,HVT,0.0012403963,0
11649,2025-12-24 00:00:00+00:00,MOFG,0.0012403963,0
6165,2025-12-24 00:00:00+00:00,ETD,0.0012403963,0
9790,2025-12-24 00:00:00+00:00,KE,0.0012403963,0
19372,2025-12-24 00:00:00+00:00,WASH,0.0012403963,0
5835,2025-12-24 00:00:00+00:00,EGBN,0.0012403963,0
2501,2025-12-24 00:00:00+00:00,BFST,0.0012403963,0
10868,2025-12-24 00:00:00+00:00,LYTS,0.0012403963,0
11121,2025-12-24 00:00:00+00:00,MCBS,0.0012403963,0
5923,2025-12-24 00:00:00+00:00,EML,0.0012403963,0
3964,2025-12-24 00:00:00+00:00,CLB,0.0012403963,0
11154,2025-12-24 00:00:00+00:00,MCS,0.0012403963,0
9977,2025-12-24 00:00:00+00:00,KOP,0.0012403963,0
12837,2025-12-24 00:00:00+00:00,NWE,0.0012403963,0
6924,2025-12-24 00:00:00+00:00,FOR,0.0012403963,0
13118,2025-12-24 00:00:00+00:00,OLP,0.0012403963,0
18412,2025-12-24 00:00:00+00:00,UCTT,0.0012403963,0
11231,2025-12-24 00:00:00+00:00,MEC,0.0012403963,0
7012,2025-12-24 00:00:00+00:00,FRPH,0.0012403963,0
252,2025-12-24 00:00:00+00:00,ACNB,0.0012403963,0
4966,2025-12-24 00:00:00+00:00,CWBC,0.0012403963,0
18159,2025-12-24 00:00:00+00:00,TRST,0.0012403963,0
11209,2025-12-24 00:00:00+00:00,MDWD,0.0012403963,0
4922,2025-12-24 00:00:00+00:00,CVLG,0.0012403963,0
7870,2025-12-24 00:00:00+00:00,GSBC,0.0012403963,0
10329,2025-12-24 00:00:00+00:00,LEGH,0.0012403963,0
15886,2025-12-24 00:00:00+00:00,SBGI,0.0012403963,0
15501,2025-12-24 00:00:00+00:00,RNST,0.0012403963,0
3227,2025-12-24 00:00:00+00:00,BZH,0.0012403963,0
3216,2025-12-24 00:00:00+00:00,BYRN,0.0012403963,0
12848,2025-12-24 00:00:00+00:00,NWFL,0.0012403963,0
6858,2025-12-24 00:00:00+00:00,FMBH,0.0012403963,0
15964,2025-12-24 00:00:00+00:00,SCSC,0.0012403963,0
12078,2025-12-24 00:00:00+00:00,NBHC,0.0012403963,0
3678,2025-12-24 00:00:00+00:00,CDRE,0.0012403963,0
8189,2025-12-24 00:00:00+00:00,HFWA,0.0012403963,0
12111,2025-12-24 00:00:00+00:00,NBTB,0.0012403963,0
3568,2025-12-24 00:00:00+00:00,CCNE,0.0012403963,0
3546,2025-12-24 00:00:00+00:00,CCBG,0.0012403963,0
12155,2025-12-24 00:00:00+00:00,NECB,0.0012403963,0
18544,2025-12-24 00:00:00+00:00,ULH,0.0012403963,0
14104,2025-12-24 00:00:00+00:00,PKOH,0.0012403963,0
18060,2025-12-24 00:00:00+00:00,TRC,0.0012403963,0
5098,2025-12-24 00:00:00+00:00,CZNC,0.0012403963,0
1808,2025-12-24 00:00:00+00:00,ATLO,0.0012403963,0
12232,2025-12-24 00:00:00+00:00,NGNE,0.0012403963,0
13800,2025-12-24 00:00:00+00:00,PDFS,0.0012403963,0
19559,2025-12-24 00:00:00+00:00,WLY,0.0012403963,0
18500,2025-12-24 00:00:00+00:00,UHT,0.0012403963,0
9284,2025-12-24 00:00:00+00:00,INVX,0.0012403963,0
12903,2025-12-24 00:00:00+00:00,NXRT,0.0012403963,0
15875,2025-12-24 00:00:00+00:00,SBCF,0.0012404989,0
7815,2025-12-24 00:00:00+00:00,GRND,0.0012404989,0
8409,2025-12-24 00:00:00+00:00,HOMB,0.0012404989,0
8024,2025-12-24 00:00:00+00:00,HASI,0.0012404989,0
3304,2025-12-24 00:00:00+00:00,CAL,0.0012404989,0
1005,2025-12-24 00:00:00+00:00,AMN,0.0012404989,0
4867,2025-12-24 00:00:00+00:00,CVBF,0.0012409341,0
11539,2025-12-24 00:00:00+00:00,MMI,0.0012411488,0
18104,2025-12-24 00:00:00+00:00,TRN,0.0012413646,0
1643,2025-12-24 00:00:00+00:00,ASIX,0.0012413646,0
19350,2025-12-24 00:00:00+00:00,WAFD,0.0012413646,0
6033,2025-12-24 00:00:00+00:00,EPC,0.0012413646,0
18973,2025-12-24 00:00:00+00:00,VERX,0.0012418653,0
13470,2025-12-24 00:00:00+00:00,OUT,0.0012418653,0
4845,2025-12-24 00:00:00+00:00,CURB,0.0012418653,0
19171,2025-12-24 00:00:00+00:00,VRNS,0.0012418653,0
351,2025-12-24 00:00:00+00:00,ADNT,0.0012418653,0
15600,2025-12-24 00:00:00+00:00,RSI,0.0012418653,0
131,2025-12-24 00:00:00+00:00,ACAD,0.0012418653,0
19955,2025-12-24 00:00:00+00:00,YOU,0.0012418653,0
